AWS Account Id,Severity,Fix Available,Finding Type,Title,Description,Finding ARN,First Seen,Last Seen,Last Updated,Resource ID,Container Image Tags,Region,Platform,Resource Tags,Affected Packages,Package Installed Version,Fixed in Version,Package Remediation,File Path,Network Paths,Age (Days),Remediation,Inspector Score,Inspector Score Vector,Status,VulnerabilityId,Package Names,Vendor,Vendor severity,Vendor Advisory,Vendor Advisory Published,NVD CVSS4 Score,NVD CVSS4 Vector,NVD CVSS3 Score,NVD CVSS3 Vector,NVD CVSS2 Score,NVD CVSS2 Vector,Vendor CVSS4 Score,Vendor CVSS4 Vector,Vendor CVSS3 Score,Vendor CVSS3 Vector,Vendor CVSS2 Score,Vendor CVSS2 Vector,Resource Type,Ami,Resource Public Ipv4,Resource Private Ipv4,Resource Ipv6,Resource Platform,Resource Size,Resource Vpc,Port Range,Epss Score,Exploit Available,Last Exploited At,Lambda Layers,Lambda Package Type,Lambda Last Updated At,Reference Urls,Detector Name,Package Manager,Image Last In Use At,Image In Use Count,Provider,Provider Account Id,Provider Region,VM Image Reference,Image Registry,Image Digest,Serverless Function Name,Serverless Function Runtime
234567890123,MEDIUM,YES,PACKAGE_VULNERABILITY,CVE-2026-22055 - python3.11,python3.11 is vulnerable to CVE-2026-22055. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:us-west-2:234567890123:finding/3005cb6ab152a00ab4472bbae8c75e13,2026-06-11T05:36:37.000Z,2026-07-01T05:36:37.000Z,2026-07-04T05:36:37.000Z,arn:aws:ecr:us-west-2:234567890123:repository/recommendation-engine/sha256:8d1de543eb3f7d4f2b127ed35f852052a9fb33d49327ab3485334a773f0830dc,latest,us-west-2,,Repository=recommendation-engine,python3.11,3.11.6-1,3.11.9-1,Rebuild image with updated python3.11 package,/app/node_modules/python3.11/package.json,,87,Update python3.11 to 3.11.9-1,5.4,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:N/A:H,ACTIVE,CVE-2026-22055,python3.11,Alpine,Medium,Alpine-SA-2023-813,2026-06-10T05:36:37.000Z,,,5.8,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:C/C:N/I:H/A:N,,,,,6.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.11725,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2026-22055,Amazon Inspector container image scan,JAR,,0,,,,,234567890123.dkr.ecr.us-west-2.amazonaws.com/recommendation-engine,sha256:8d1de543eb3f7d4f2b127ed35f852052a9fb33d49327ab3485334a773f0830dc,,
123456789012,HIGH,YES,PACKAGE_VULNERABILITY,CVE-2024-15194 - libxml2,libxml2 is vulnerable to CVE-2024-15194. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:ap-southeast-2:123456789012:finding/6a8d7279bc688168e5c1f409c552f78f,2026-02-23T17:58:37.000Z,2026-03-09T17:58:37.000Z,2026-03-10T17:58:37.000Z,arn:aws:ecr:ap-southeast-2:123456789012:repository/api-gateway/sha256:fe54024443e25ed882af2578e41d949fcbb9359453a3ef521aefbca33984ebad,v3.3.19,ap-southeast-2,,Repository=api-gateway,libxml2,2.9.10+dfsg-5ubuntu0.20.04.6,2.9.10+dfsg-5ubuntu0.20.04.8,Rebuild image with updated libxml2 package,/app/node_modules/libxml2/package.json,,194,Update libxml2 to 2.9.10+dfsg-5ubuntu0.20.04.8,8.1,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:H/A:L,ACTIVE,CVE-2024-15194,libxml2,Ubuntu,High,Ubuntu-SA-2024-43,2026-02-22T17:58:37.000Z,,,8.0,CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:C/C:H/I:N/A:H,,,,,8.2,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:H/A:L,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.60975,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2024-15194,Amazon Inspector container image scan,NODEPKG,,0,,,,,123456789012.dkr.ecr.ap-southeast-2.amazonaws.com/api-gateway,sha256:fe54024443e25ed882af2578e41d949fcbb9359453a3ef521aefbca33984ebad,,
123456789012,LOW,YES,PACKAGE_VULNERABILITY,CVE-2024-20308 - sqlite3,sqlite3 is vulnerable to CVE-2024-20308. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:ap-southeast-2:123456789012:finding/bb491a118a20ccd0b1a5862a754bf153,2026-05-15T10:16:36.000Z,2026-05-17T10:16:36.000Z,2026-05-18T10:16:36.000Z,arn:aws:ecr:ap-southeast-2:123456789012:repository/ml-inference/sha256:91948394dac4d2c18c9700e59ecc0b626f6e9fcc7fff59585f925fd344d358ee,v2.1.17,ap-southeast-2,,Repository=ml-inference,sqlite3,3.31.1-4ubuntu0.5,3.31.1-4ubuntu0.6,Rebuild image with updated sqlite3 package,/app/node_modules/sqlite3/package.json,,113,Update sqlite3 to 3.31.1-4ubuntu0.6,3.7,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:C/C:H/I:N/A:N,ACTIVE,CVE-2024-20308,sqlite3,Debian,Low,Debian-SA-2026-624,2026-05-12T10:16:36.000Z,,,3.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:L/I:H/A:H,,,,,3.7,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:H,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.67504,YES,,,,,https://www.cve.org/CVERecord?id=CVE-2024-20308,Amazon Inspector container image scan,NODEPKG,,0,,,,,123456789012.dkr.ecr.ap-southeast-2.amazonaws.com/ml-inference,sha256:91948394dac4d2c18c9700e59ecc0b626f6e9fcc7fff59585f925fd344d358ee,,
123456789012,MEDIUM,YES,PACKAGE_VULNERABILITY,CVE-2023-14996 - urllib3,urllib3 is vulnerable to CVE-2023-14996. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:ap-southeast-2:123456789012:finding/89721464306cf8115a84f063317860e3,2026-03-25T16:15:36.000Z,2026-04-18T16:15:36.000Z,2026-04-21T16:15:36.000Z,arn:aws:ecr:ap-southeast-2:123456789012:repository/report-generator/sha256:0c5d454bb6ed530b65e4e41dceb80bf607ea7f8b160c483e18df494e22d6e018,v4.7.6,ap-southeast-2,,Repository=report-generator,urllib3,1.26.4,1.26.18,Rebuild image with updated urllib3 package,/app/node_modules/urllib3/package.json,,164,Update urllib3 to 1.26.18,5.6,CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:H,ACTIVE,CVE-2023-14996,urllib3,Amazon Linux,Medium,Amazon Linux-SA-2023-947,2026-03-17T16:15:36.000Z,,,4.5,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:H/I:N/A:H,,,,,4.8,CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:C/C:H/I:L/A:L,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.49213,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2023-14996,Amazon Inspector container image scan,NODEPKG,2026-09-05T07:05:36.000Z,4,,,,,123456789012.dkr.ecr.ap-southeast-2.amazonaws.com/report-generator,sha256:0c5d454bb6ed530b65e4e41dceb80bf607ea7f8b160c483e18df494e22d6e018,,
234567890123,MEDIUM,YES,PACKAGE_VULNERABILITY,CVE-2022-23834 - sudo,sudo is vulnerable to CVE-2022-23834. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:ap-southeast-2:234567890123:finding/8da494db4686191c74b4bc206b593b99,2026-07-08T17:11:36.000Z,2026-07-27T17:11:36.000Z,2026-07-27T17:11:36.000Z,arn:aws:ecr:ap-southeast-2:234567890123:repository/api-gateway/sha256:7bfa7290315c47764d270041e0c9e6a103f8922e1e5709ccd52e6b8682fda17d,v3.8.1,ap-southeast-2,,Repository=api-gateway,sudo,1.8.31-1ubuntu1.5,1.8.31-1ubuntu1.6,Rebuild image with updated sudo package,/app/node_modules/sudo/package.json,,59,Update sudo to 1.8.31-1ubuntu1.6,5.8,CVSS:3.1/AV:A/AC:H/PR:H/UI:N/S:C/C:H/I:N/A:N,CLOSED,CVE-2022-23834,sudo,Alpine,Medium,Alpine-SA-2023-21,2026-06-29T17:11:36.000Z,,,6.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:L,,,,,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:N/I:H/A:N,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.6052,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2022-23834,Amazon Inspector container image scan,PYTHONPKG,,0,,,,,234567890123.dkr.ecr.ap-southeast-2.amazonaws.com/api-gateway,sha256:7bfa7290315c47764d270041e0c9e6a103f8922e1e5709ccd52e6b8682fda17d,,
123456789012,MEDIUM,YES,PACKAGE_VULNERABILITY,CVE-2022-28496 - expat,expat is vulnerable to CVE-2022-28496. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:us-east-1:123456789012:finding/c93c8b1c4a64470f48fc835d36bbf8ac,2026-05-18T15:21:36.000Z,2026-06-03T15:21:36.000Z,2026-06-03T15:21:36.000Z,arn:aws:ecr:us-east-1:123456789012:repository/session-manager/sha256:a0a13806690a131ac7ad153723dd9d04259ded8434b6c51e88a25c0407728dbd,v4.4.0,us-east-1,,Repository=session-manager,expat,2.2.9-1ubuntu0.6,2.2.9-1ubuntu0.7,Rebuild image with updated expat package,/app/node_modules/expat/package.json,,110,Update expat to 2.2.9-1ubuntu0.7,6.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:N/A:L,ACTIVE,CVE-2022-28496,expat,Amazon Linux,Medium,Amazon Linux-SA-2022-531,2026-05-14T15:21:36.000Z,,,5.0,CVSS:3.1/AV:A/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:L,,,,,4.5,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:L/A:H,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.34483,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2022-28496,Amazon Inspector container image scan,NODEPKG,,0,,,,,123456789012.dkr.ecr.us-east-1.amazonaws.com/session-manager,sha256:a0a13806690a131ac7ad153723dd9d04259ded8434b6c51e88a25c0407728dbd,,
123456789012,HIGH,NO,PACKAGE_VULNERABILITY,CVE-2024-13595 - perl-base,perl-base is vulnerable to CVE-2024-13595. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:eu-west-1:123456789012:finding/07f6113d62ff4402065722206e9f4bd9,2026-03-25T12:17:36.000Z,2026-04-14T12:17:36.000Z,2026-04-14T12:17:36.000Z,arn:aws:ecr:eu-west-1:123456789012:repository/monitoring-exporter/sha256:cd211e48bba43443abc638808ad8fead5c39554e30cfceaa73213568756c9a23,v2.9.11,eu-west-1,,Repository=monitoring-exporter,perl-base,5.30.0-9ubuntu0.4,,None Provided,/app/node_modules/perl-base/package.json,,164,None Provided,7.5,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:L,ACTIVE,CVE-2024-13595,perl-base,Debian,High,Debian-SA-2023-940,2026-03-24T12:17:36.000Z,,,7.3,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:L,,,,,7.9,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:H,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.49838,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2024-13595,Amazon Inspector container image scan,PYTHONPKG,,0,,,,,123456789012.dkr.ecr.eu-west-1.amazonaws.com/monitoring-exporter,sha256:cd211e48bba43443abc638808ad8fead5c39554e30cfceaa73213568756c9a23,,
234567890123,HIGH,YES,PACKAGE_VULNERABILITY,CVE-2024-2722 - bash,bash is vulnerable to CVE-2024-2722. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:eu-west-1:234567890123:finding/80aa50e2fdb652e033ffd9c9ca9429fb,2026-04-04T12:45:36.000Z,2026-04-25T12:45:36.000Z,2026-04-27T12:45:36.000Z,arn:aws:ecr:eu-west-1:234567890123:repository/web-app/sha256:96365c29ba15a8079b243af1a5d6c5e854aa6d7a046aaf0e8eda4c68658fd229,v2.6.9,eu-west-1,,Repository=web-app,bash,5.0-6ubuntu1.2,5.0-6ubuntu1.3,Rebuild image with updated bash package,/app/node_modules/bash/package.json,,154,Update bash to 5.0-6ubuntu1.3,7.4,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:N/I:H/A:H,ACTIVE,CVE-2024-2722,bash,Amazon Linux,High,Amazon Linux-SA-2023-406,2026-03-30T12:45:36.000Z,,,8.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:H,,,,,8.2,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.73768,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2024-2722,Amazon Inspector container image scan,JAR,,0,,,,,234567890123.dkr.ecr.eu-west-1.amazonaws.com/web-app,sha256:96365c29ba15a8079b243af1a5d6c5e854aa6d7a046aaf0e8eda4c68658fd229,,
123456789012,HIGH,NO,NETWORK_REACHABILITY,Network path leads to instance port that is unrestricted,The EC2 instance is reachable from the internet on an open port with no restricting security group rule.,arn:aws:inspector2:us-west-2:123456789012:finding/33b54744554908fa46b9108218e37b33,2026-07-15T00:43:36.000Z,2026-07-22T00:43:36.000Z,2026-08-01T00:43:36.000Z,i-075d3bed355ca5eb,,us-west-2,RHEL_9,Name=host-084;Environment=staging;Team=data,,,,,,,53,Restrict the security group to only allow required source IP ranges.,,,ACTIVE,,,,,,,,,,,,,,,,,,,AWS_EC2_INSTANCE,ami-0aabdda76c8beec0,88.15.160.50,10.145.8.133,,RHEL_9,t3.medium,vpc-0490976a08431eb4,0/65535,,,,,,,,Amazon Inspector network reachability scan,,,,,,,,,,,
234567890123,HIGH,YES,PACKAGE_VULNERABILITY,CVE-2023-15078 - perl-base,perl-base is vulnerable to CVE-2023-15078. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:us-west-2:234567890123:finding/b8ef4fe3e34d162b4db79f5a9098832e,2026-05-11T16:34:37.000Z,2026-05-11T16:34:37.000Z,2026-05-13T16:34:37.000Z,arn:aws:ecr:us-west-2:234567890123:repository/frontend/sha256:f25e7051f69f609ca0837fc103dca098766701ebcdf15c7f069ca8a72df6310d,sha-f403481,us-west-2,,Repository=frontend,perl-base,5.30.0-9ubuntu0.4,5.30.0-9ubuntu0.5,Rebuild image with updated perl-base package,/app/node_modules/perl-base/package.json,,117,Update perl-base to 5.30.0-9ubuntu0.5,8.4,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:L/I:N/A:H,ACTIVE,CVE-2023-15078,perl-base,Debian,High,Debian-SA-2022-102,2026-05-03T16:34:37.000Z,,,8.3,CVSS:3.1/AV:A/AC:L/PR:L/UI:R/S:U/C:H/I:L/A:H,,,,,8.2,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:C/C:L/I:N/A:H,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.16557,YES,2026-05-11T16:34:37.000Z,,,,https://www.cve.org/CVERecord?id=CVE-2023-15078,Amazon Inspector container image scan,GEMSPEC,2026-09-03T04:28:37.000Z,6,,,,,234567890123.dkr.ecr.us-west-2.amazonaws.com/frontend,sha256:f25e7051f69f609ca0837fc103dca098766701ebcdf15c7f069ca8a72df6310d,,
123456789012,MEDIUM,YES,PACKAGE_VULNERABILITY,CVE-2024-41260 - urllib3,urllib3 is vulnerable to CVE-2024-41260. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:us-east-1:123456789012:finding/0ee90537bb30644fb455918d628fa97c,2026-07-23T14:45:37.000Z,2026-08-13T14:45:37.000Z,2026-08-15T14:45:37.000Z,arn:aws:ecr:us-east-1:123456789012:repository/backend-worker/sha256:70143ffa5717134a5c89d83bef7509738f1944ae2b15353d402dcea788ebc3a6,v1.6.14,us-east-1,,Repository=backend-worker,urllib3,1.26.4,1.26.18,Rebuild image with updated urllib3 package,/usr/lib/urllib3/urllib3.so,,44,Update urllib3 to 1.26.18,6.0,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N,CLOSED,CVE-2024-41260,urllib3,Ubuntu,Medium,Ubuntu-SA-2023-108,2026-07-15T14:45:37.000Z,,,4.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:H,,,,,4.1,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:L,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.4568,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2024-41260,Amazon Inspector container image scan,OS,,0,,,,,123456789012.dkr.ecr.us-east-1.amazonaws.com/backend-worker,sha256:70143ffa5717134a5c89d83bef7509738f1944ae2b15353d402dcea788ebc3a6,,
123456789012,LOW,NO,PACKAGE_VULNERABILITY,CVE-2022-24007 - lodash,lodash is vulnerable to CVE-2022-24007. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:eu-west-1:123456789012:finding/0e4839e94ae8eb075b9b3b023c43e3ea,2026-06-17T11:54:37.000Z,2026-07-04T11:54:37.000Z,2026-07-07T11:54:37.000Z,arn:aws:ecr:eu-west-1:123456789012:repository/payment-processor/sha256:9af486e9d268e40072ddb2d0fb7167473d1527166a9bfc30f022602c68174efe,sha-76c0d12,eu-west-1,,Repository=payment-processor,lodash,4.17.20,,None Provided,/app/node_modules/lodash/package.json,,80,None Provided,3.0,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:H/I:N/A:H,ACTIVE,CVE-2022-24007,lodash,Ubuntu,Low,Ubuntu-SA-2025-636,2026-06-12T11:54:37.000Z,,,3.0,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:H,,,,,3.0,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:L/A:N,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.67645,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2022-24007,Amazon Inspector container image scan,GEMSPEC,,0,,,,,123456789012.dkr.ecr.eu-west-1.amazonaws.com/payment-processor,sha256:9af486e9d268e40072ddb2d0fb7167473d1527166a9bfc30f022602c68174efe,,
123456789012,MEDIUM,NO,PACKAGE_VULNERABILITY,CVE-2023-44076 - glibc,glibc is vulnerable to CVE-2023-44076. A remote attacker could exploit this to compromise the affected package.,arn:aws:inspector2:ap-southeast-2:123456789012:finding/0dbbe5030865571566649e1e74136b9d,2026-08-05T15:23:36.000Z,2026-08-11T15:23:36.000Z,2026-08-14T15:23:36.000Z,i-011c9ddc24829264,,ap-southeast-2,AMAZON_LINUX_2023,Name=host-049;Environment=staging;Team=platform,glibc,2.31-0ubuntu9.9,,None Provided,,,31,None Provided,4.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:N/A:L,ACTIVE,CVE-2023-44076,glibc,Amazon Linux,Medium,Amazon Linux-SA-2022-546,2026-08-02T15:23:36.000Z,,,4.7,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:N,,,,,4.8,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:H,,,AWS_EC2_INSTANCE,ami-0ac29d7172d3e195,93.70.5.42,10.254.177.134,,AMAZON_LINUX_2023,m5.xlarge,vpc-085b4830ad8282fe,,0.64238,YES,,,,,https://www.cve.org/CVERecord?id=CVE-2023-44076,Amazon Inspector OS package vulnerability scan,OS,,,,,,,,,,
123456789012,MEDIUM,YES,PACKAGE_VULNERABILITY,CVE-2023-29210 - systemd,systemd is vulnerable to CVE-2023-29210. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:eu-west-1:123456789012:finding/a090e623c638e3b4dd101057f6ae0512,2026-08-07T05:40:37.000Z,2026-08-12T05:40:37.000Z,2026-08-13T05:40:37.000Z,arn:aws:ecr:eu-west-1:123456789012:repository/shipping-service/sha256:27f2797d6bc863c6f1f9a6a23ab591d622fdda8a0a543be88872611a37986948,v4.1.4,eu-west-1,,Repository=shipping-service,systemd,245.4-4ubuntu3.20,245.4-4ubuntu3.22,Rebuild image with updated systemd package,/app/node_modules/systemd/package.json,,30,Update systemd to 245.4-4ubuntu3.22,6.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:N/I:H/A:H,ACTIVE,CVE-2023-29210,systemd,Debian,Medium,Debian-SA-2026-550,2026-08-01T05:40:37.000Z,,,6.0,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:N/A:N,,,,,5.6,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:C/C:N/I:H/A:N,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.36909,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2023-29210,Amazon Inspector container image scan,JAR,,0,,,,,123456789012.dkr.ecr.eu-west-1.amazonaws.com/shipping-service,sha256:27f2797d6bc863c6f1f9a6a23ab591d622fdda8a0a543be88872611a37986948,,
234567890123,MEDIUM,NO,PACKAGE_VULNERABILITY,CVE-2026-19804 - sqlite3,sqlite3 is vulnerable to CVE-2026-19804. A remote attacker could exploit this to compromise the affected package.,arn:aws:inspector2:us-west-2:234567890123:finding/7db09c5e645c4d329486d4aa8431f3d4,2026-06-02T21:34:36.000Z,2026-06-03T21:34:36.000Z,2026-06-06T21:34:36.000Z,i-0199ead4afb65c07,,us-west-2,AMAZON_LINUX_2,Name=host-062;Environment=prod;Team=core,sqlite3,3.31.1-4ubuntu0.5,,None Provided,,,95,None Provided,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,ACTIVE,CVE-2026-19804,sqlite3,Amazon Linux,Medium,Amazon Linux-SA-2025-270,2026-05-29T21:34:36.000Z,,,4.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:L,,,,,5.2,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,,,AWS_EC2_INSTANCE,ami-0746053b1c811301,,10.213.227.98,,AMAZON_LINUX_2,t3.micro,vpc-038f4609d384d339,,0.85443,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2026-19804,Amazon Inspector OS package vulnerability scan,OS,,,,,,,,,,
123456789012,MEDIUM,NO,PACKAGE_VULNERABILITY,CVE-2024-22234 - libpcre3,libpcre3 is vulnerable to CVE-2024-22234. A remote attacker could exploit this to compromise the affected package.,arn:aws:inspector2:ap-southeast-2:123456789012:finding/3572bba2da2fc1dc426e538771017f11,2026-03-15T13:13:36.000Z,2026-03-31T13:13:36.000Z,2026-03-31T13:13:36.000Z,i-02284c4cab3209eb,,ap-southeast-2,AMAZON_LINUX_2023,Name=host-041;Environment=prod;Team=data,libpcre3,2:8.39-12build1,,None Provided,,,174,None Provided,6.2,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:H,ACTIVE,CVE-2024-22234,libpcre3,Amazon Linux,Medium,Amazon Linux-SA-2025-20,2026-03-06T13:13:36.000Z,,,6.7,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,,,,,6.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N,,,AWS_EC2_INSTANCE,ami-083425ded302b2ac,55.198.43.186,10.124.86.176,,AMAZON_LINUX_2023,r5.large,vpc-0c54898f425d8d9f,,0.52347,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2024-22234,Amazon Inspector OS package vulnerability scan,OS,,,,,,,,,,
234567890123,HIGH,YES,PACKAGE_VULNERABILITY,CVE-2026-29304 - krb5-libs,krb5-libs is vulnerable to CVE-2026-29304. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:ap-southeast-2:234567890123:finding/8e61c3e86b3ff77c6e5e5d383cfa4ef2,2026-08-17T06:33:37.000Z,2026-08-31T06:33:37.000Z,2026-09-02T06:33:37.000Z,arn:aws:ecr:ap-southeast-2:234567890123:repository/email-service/sha256:08cf572b890d971af6cb70677ec05b95c8f617e7b09077a68447c33a2c9c349f,v4.7.17,ap-southeast-2,,Repository=email-service,krb5-libs,1.18.2-6,1.18.2-8,Rebuild image with updated krb5-libs package,/app/node_modules/krb5-libs/package.json,,20,Update krb5-libs to 1.18.2-8,8.2,CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:C/C:N/I:H/A:N,ACTIVE,CVE-2026-29304,krb5-libs,Alpine,High,Alpine-SA-2025-658,2026-08-15T06:33:37.000Z,,,8.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:L,,,,,7.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:L,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.07261,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2026-29304,Amazon Inspector container image scan,PYTHONPKG,,0,,,,,234567890123.dkr.ecr.ap-southeast-2.amazonaws.com/email-service,sha256:08cf572b890d971af6cb70677ec05b95c8f617e7b09077a68447c33a2c9c349f,,
234567890123,CRITICAL,NO,PACKAGE_VULNERABILITY,CVE-2025-46922 - krb5-libs,krb5-libs is vulnerable to CVE-2025-46922. A remote attacker could exploit this to compromise the affected container image.,arn:aws:inspector2:us-east-1:234567890123:finding/c5706d98a4708c038cf7eb02cb7e0b0e,2026-03-04T03:55:37.000Z,2026-03-14T03:55:37.000Z,2026-03-16T03:55:37.000Z,arn:aws:ecr:us-east-1:234567890123:repository/search-service/sha256:af68a4ba0ba5b08b9efa127cdd9b33dfc35f70be2d91116f133a0934a85b4517,v1.2.7,us-east-1,,Repository=search-service,krb5-libs,1.18.2-6,,None Provided,/app/node_modules/krb5-libs/package.json,,186,None Provided,9.9,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:L/I:H/A:L,ACTIVE,CVE-2025-46922,krb5-libs,Alpine,Critical,Alpine-SA-2026-109,2026-02-27T03:55:37.000Z,,,9.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,,,,9.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,,,AWS_ECR_CONTAINER_IMAGE,,,,,,,,,0.53924,NO,,,,,https://www.cve.org/CVERecord?id=CVE-2025-46922,Amazon Inspector container image scan,NODEPKG,,0,,,,,234567890123.dkr.ecr.us-east-1.amazonaws.com/search-service,sha256:af68a4ba0ba5b08b9efa127cdd9b33dfc35f70be2d91116f133a0934a85b4517,,
